0.000000,0.000000,0.000000
5.000000,3.080000,4.800000
10.000000,5.620000,9.800000
15.000000,7.640000,14.900000
20.000000,8.960000,19.800000
25.000000,10.800000,24.900000
30.000000,12.620000,30.000000
35.000000,13.060000,34.900000
40.000000,13.500000,39.900000
45.000000,13.660000,44.900000
50.000000,13.320000,49.900000
55.000000,13.040000,54.900000
60.000000,12.980000,60.000000
65.000000,12.820000,64.900000
70.000000,12.700000,69.900000
75.000000,12.360000,74.900000
80.000000,12.140000,80.000000
85.000000,11.960000,84.900000
90.000000,11.420000,89.900000
95.000000,11.200000,94.900000
100.000000,11.180000,99.900000
105.000000,10.760000,104.900000
110.000000,10.620000,109.900000
115.000000,10.260000,115.000000
120.000000,9.940000,120.000000
